Place_Id,Place_Name,Culinary_Ratings,Category,Address,Description,Coordinate,Lat,Long,Gmaps_Address,Image_Address
44,Tanggo Pork Resto,4.5,Indonesian,"Sumur Bandung, Kota Bandung","Restoran ini cocok untuk kunjungan bersama rombongan, dengan berbagai pilihan menu yang menarik. Mulai dari babi saksang, rendang babi, babi rica, babi arsik, babi kecap, tanggo crispy, kangkung kriuk, babi panggang, hingga mi uji nyali. Tidak hanya itu, restoran juga menyajikan beragam minuman seperti badak minuman berkarbonasi, lemon tea, es lidah buaya, dan es tape spesial.","{'lat':-6.907074342206919, 'lng':107.61364564132657}",-6.907074342,107.6136456,https://maps.app.goo.gl/YH9Vr53Gs4KwaygZ7,https://lh5.googleusercontent.com/p/AF1QipMWIpJuB0WklPWID-s03Mo0s8Ac9zRt9bG1nMqH=w122-h92-k-no
45,Eastern Restaurant,4.6,Chinese,"Cicendo, Kota Bandung","Orang-orang yang telah mengunjungi dan mencicipi hidangan di tempat ini merasa puas dengan citarasa beragam menu yang disajikan. Eastern Restaurant Pasir Kaliki menawarkan berbagai pilihan, termasuk dimsum, buffet, Chinese food, dan konsep all-you-can-eat. Menu-menu favorit yang sering dipesan oleh pengunjung meliputi sup burung dara, udang extreme ala Szechuan (114.8k), dan beragam dim sum.","{'lat':-6.895777349824066, 'lng':107.59467990105539}",-6.89577735,-6.89577735,https://maps.app.goo.gl/erhiYwV8D4afRAH38,https://lh5.googleusercontent.com/p/AF1QipNm61ViOrAlPoTt6N7NN5U9Dedw1atPUG08TT8b=w122-h92-k-no
46,Batagor Kingsley,4.2,Cafe,"Sumur Bandung, Kota Bandung",Batagor Kingsley adalah hidangan khas Bandung yang harus dicoba ketika berkunjung ke kota ini. Rasanya yang unik selalu mengundang pelanggan untuk kembali menikmati sajian ini. Makanan ini menjadi salah satu produk kebanggaan warga Jawa Barat dan seringkali dibeli sebagai oleh-oleh khas Bandung.,"{'lat':-6.911258345009883, 'lng':107.61238125864182}",-6.911258345,107.6123813,https://maps.app.goo.gl/wPjQQHwyiA4NE3c97,https://lh5.googleusercontent.com/p/AF1QipMNQ_nFuQ5-i7EudQPEyowUXGgHw6ubt64Dd_Uh=w80-h142-k-no
47,Golden Flower Hotel - Lotus Garden Restaurant,4.4,Western,"Sumur Bandung, Kota Bandung","Sebuah restoran mewah dengan pilihan menu lengkap yang menyajikan masakan Barat, Asia, dan Indonesia, Lotus Garden Restaurant adalah pengalaman bersantap istimewa yang sempurna untuk acara santai atau formal. Selain itu, Lotus Garden Restaurant juga melayani acara Anda mulai dari pesta ulang tahun hingga pernikahan.","{'lat':-6.914605520588526, 'lng':107.60100181447912}",-6.914605521,107.6010018,https://maps.app.goo.gl/6PotyLkYk3Brwtkj8,https://lh5.googleusercontent.com/p/AF1QipOiKGV9EoGUWGpCHiY6R1x4so3QDfeOjSdf_j52=w122-h92-k-no
48,MASA Restaurant,4.4,Indonesian,"Bandung Wetan, Kota Bandung","Masa Restaurant & Bar Bandung menawarkan konsep yang bernuansa classy, menciptakan tampilan yang mewah dan elegan. Tempat ini sangat cocok untuk dinikmati baik saat makan siang maupun makan malam. Selain estetika yang mewah dan elegan, Masa Restaurant & Bar Bandung menawarkan daya tarik lainnya. Diantaranya adalah keberadaan live music, yang dapat meningkatkan suasana saat menikmati hidangan menjadi lebih syahdu.","{'lat':-6.892430041067953, 'lng':107.61195979774692}",-6.892430041,107.6119598,https://maps.app.goo.gl/2hpkm33me2fSA59V9,https://lh5.googleusercontent.com/p/AF1QipPaMt8It899LqEXFkAGDHYkfQGyYjLeFMmuPWCs=w80-h106-k-no
49,Sierra Cafe & Lounge,4.4,Cafe,"Cimenyan, Kabupaten Bandung","Sierra Café and Lounge, yang terletak di Jalan Bukit Pakar Timur No. 33, Bandung, Indonesia, merupakan sebuah restoran yang menonjolkan keunggulan dengan pemandangan perbukitan Bandung yang indah. Dengan tiga lantai dan kapasitas total 500 tempat duduk, restoran ini menjadi tempat yang ideal untuk berbagai acara, mulai dari Makan Malam Cahaya Lilin Romantis, Pertemuan Keluarga atau Kelompok, Pesta Ulang Tahun, hingga Pesta Pernikahan.","{'lat':-6.851005142456292, 'lng':107.62755385085877}",-6.851005142,107.6275539,https://maps.app.goo.gl/tQd6aZqLpZJKJ3td9,https://lh5.googleusercontent.com/p/AF1QipP7nj5RsfNazX_UGdXJpqWSB5ARuXHQ4uGB9lgz=w122-h92-k-no
50,Bornga Korean Restaurant,4.6,Korean,"Cicendo, Kota Bandung","Korean food kini sudah menjadi hal yang akrab di telinga kita, dan Bornga Korean merupakan salah satu tempat di mana Anda dapat menemukan berbagai macam hidangan khas Korea. Dalam pilihan menu yang luas ini, daging panggang mereka memuncaki daftar dalam hal rasa. Restoran ini memiliki ruangan yang luas dengan dua lantai, di mana lantai bawah digunakan untuk umum dan lantai dua untuk VIP. Harga yang ditawarkan bervariasi tergantung pada set menu yang Anda pesan.","{'lat':-6.89619576175592, 'lng':107.59425844016047}",-6.896195762,107.5942584,https://maps.app.goo.gl/1Q3JuqPMM6H7SsZL7,https://lh5.googleusercontent.com/p/AF1QipPmNSBoqRADcOX1WAfhOsN2Pmc_9hlrkhnyTgb8=w122-h92-k-no
51,Sajian Sambara,4.4,Indonesian,"Bandung Wetan, Kota Bandung",Sajian Sambara Trunojoyo telah menjadi bagian dari kuliner sejak tahun 2006 dan setia menyajikan beragam hidangan Nusantara dengan kelezatan yang terletak di lokasi yang strategis. Semua menu yang ditawarkan disajikan dalam bentuk paketan.,"{'lat':-6.890756377824672, 'lng':107.61575294580115}",-6.890756378,107.6157529,https://maps.app.goo.gl/BizZczfUKK68KDUz6,https://lh5.googleusercontent.com/p/AF1QipMxAWthSkqVxHJYBmH3ObIgTATLIXREA-BaZjef=w163-h92-k-no
52,Tepian Rasa Live Seafood Bandung,4.7,Seafood,"Bandung Wetan, Kota Bandung","Di Restoran Tepian Rasa, Anda dapat menikmati berbagai hidangan seafood segar dengan cita rasa yang luar biasa. Mulai dari cumi-cumi, kepiting laut, ikan laut dan tawar, lobster, hingga berbagai jenis kerang dan udang, semuanya tersedia dalam kondisi segar sejak masih hidup.","{'lat':-6.896614173318232, 'lng':107.61870317206555}",-6.896614173,107.6187032,https://maps.app.goo.gl/v6eufLKaTNq73gzk7,https://lh5.googleusercontent.com/p/AF1QipM0PeDDstLV0oNYxTYxKlTuGgkWrl2Rb8q-BY8i=w136-h92-k-no
53,Midori Japanese Restaurant Bandung,4.4,Japanese,"Bandung Wetan, Kota Bandung","Midori Japanese Restaurant adalah tempat yang sangat direkomendasikan untuk dikunjungi setelah seharian berkeliling ke berbagai tempat wisata di Bandung. Terletak di Jalan Sultan Tirtayasa No. 31, Citarum, Kota Bandung, restoran ini menyajikan hidangan ala Jepang, termasuk menu sushi. Salah satu menu andalannya adalah Salmon Crispy Roll, sejenis sushi dengan porsi besar yang terbuat dari ikan salmon.","{'lat':-6.893685284622261, 'lng':107.6144885631164}",-6.893685285,107.6144886,https://maps.app.goo.gl/F557hHFJRUgrfyoeA,https://lh5.googleusercontent.com/p/AF1QipPJcoxbdi8_2LhQx91ptLC6NWIMX7VfsKSbtoKs=w122-h92-k-no
54,Streats Restaurant,4.8,Indonesian,"Sumur Bandung, Kota Bandung","Streats Restaurant, yang berlokasi di lantai mezzanine ibis Styles Bandung Braga, menawarkan kapasitas hingga 140 kursi. Restoran ini menyediakan sarapan prasmanan dengan beragam pilihan masakan internasional, serta menyajikan hidangan a la carte dengan nuansa Indonesia untuk sisa hari itu.","{'lat':-6.9129319357626615, 'lng':107.611538336852}",-6.912931936,107.6115383,https://maps.app.goo.gl/Sk35fnC6fa9wbBJD8,https://lh5.googleusercontent.com/p/AF1QipNJ7uoD1CqsfVmkCWAjr6ah-ZgTrds8r_Haq2tN=w122-h92-k-no
55,SODA Resto & Bar,4.6,Indonesian,"Bandung Wetan, Kota Bandung","Dengan konsep ""Charming, Entertaining, Happening,"" SODA Resto & Bar menjadi tempat yang sangat menyenangkan untuk hangout, merayakan pesta ulang tahun, reuni wisuda, dan sebagainya. Saat membicarakan tentang makanan, tidak ada tempat lain yang dapat mengimbangi. Para koki dan dapur yang telah memenangkan penghargaan kami siap untuk memuaskan selera Anda.","{'lat':-6.897450995334089, 'lng':107.61322418043166}",-6.897450995,107.6132242,https://maps.app.goo.gl/7DUQUcoMAN7abddu7,https://lh3.googleusercontent.com/gps-proxy/AFm_dcR58qXicPNz-7mUtE-mneA1m1E2Fn9qTj9aB54fr5XXi8724q5NMl3SR0PX2gRIUwiPgDmFLVdlPMBfQkHa2_CSR-B5P3mfsf0pfbdBLKED7MNhw6bgH0iPGAHd5hqfVIf2XMZFQrNzGB6Tu1PIqntVFY_gZzhbMeFsdr0U_9KOTaoRKKWxs2fWVw=w122-h92-k-no
56,Ayam Bakar Wong Solo Bandung,4.4,Indonesian,"Sumur Bandung, Kota Bandung","Ayam Bakar Wong Solo berlokasi di Jalan RE Marthadinata No 152, Bandung, dan buka dari pukul 09.00 hingga 22.00 WIB. Warung ayam bakar ini menyajikan berbagai pilihan menu ayam, termasuk ayam penyet, ayam goreng lombok ijo, ayam woku, ayam kecap, dan tongseng ayam. Selain itu, tersedia juga menu ikan, lele, dan sayuran untuk memenuhi variasi selera makan.","{'lat':-6.906655939890582, 'lng':107.62628946817402}",-6.90665594,107.6262895,https://maps.app.goo.gl/bpKtJgdKvw8u86PW8,https://lh5.googleusercontent.com/p/AF1QipPiovYpYnzH39AUu4d_oNo8yIgmb7dN3Vdd_gpy=w163-h92-k-no
57,Madame Sari Restaurant,4.5,Indonesian,"Coblong, Kota Bandung","Restoran di Dago yang menawarkan interior mewah dan nyaman, sambil menyajikan berbagai masakan lokal.","{'lat':-6.887827452933008, 'lng':107.61027395416725}",-6.887827453,107.610274,https://maps.app.goo.gl/gLuw3rLfv88orLYZ6,https://lh5.googleusercontent.com/p/AF1QipOMr4vqUP7EhyMpUAA6UqURkh6f-YAP8nvEGGEd=w92-h92-k-no
58,Spice Affair Bandung Indian Fusion Cuisine,4.7,Indonesian,"Sukajadi, Kota Bandung","Sebuah restoran yang menyajikan makanan khas India dengan harga terjangkau. Restoran ini berlokasi di Jalan Sukajadi No.186, Pasteur, Sukajadi, Kota Bandung. Restoran ini menyajikan berbagai menu lezat seperti nasi hainam, dim sum, udang goreng mentega, dan ayam nanjing. Restoran ini juga memiliki suasana yang nyaman dan bersih, dengan nuansa klasik dan ornamen khas India.","{'lat':-6.876111572576439, 'lng':107.59636574463507}",-6.876111573,107.5963657,https://maps.app.goo.gl/3keweVSwKZvbQHE37,https://lh5.googleusercontent.com/p/AF1QipMNMq4Ljix6dMYJwhJ_DUPdNoMyuDkQxkaewbxS=w104-h92-k-no
59,Shabu Hachi Cilaki Bandung,4.7,Japanese,"Bandung Wetan, Kota Bandung",Tempat makan all you can eat yang menyajikan aneka bahan segar untuk shabu-shabu dan yakiniku.,"{'lat':-6.896614173318232, 'lng':107.63050407712316}",-6.895358938,107.6275539,https://maps.app.goo.gl/dmUV5Hr5qWdA2mHG8,https://lh5.googleusercontent.com/p/AF1QipPhgJLv4HCYD8dFjGLPscThAWGdsDOkFu14ZvcB=w122-h92-k-no
60,OZT Pork Ribs Bandung,4.6,Indonesian,"Andir, Kota Bandung","Jika Anda tidak memiliki masalah dengan opsi makanan non-halal, Anda dapat mengunjungi OZT Pork Ribs di Paskal Bandung. Restoran ini menawarkan berbagai jenis menu non-halal, dengan menu pork ribs menjadi salah satu yang paling populer. Daging pork ribs diolah dengan matang namun tetap lembut, kemudian dipanggang dengan bumbu marinasi yang meresap sempurna, menciptakan hidangan yang lezat dan menggugah selera.","{'lat':-6.910003148056616, 'lng':107.58161461331304}",-6.910003148,107.5816146,https://maps.app.goo.gl/LdaQeyD1PaLggzTj6,https://lh5.googleusercontent.com/p/AF1QipNc3Twbq_0e040LCE8sbdAlDEYedhX9yh7wwTX_=w163-h92-k-no
61,Rumah Makan Khas Sunda Bale Gazeeboe Bandung,4,Sundanese,"Coblong, Kota Bandung","Rumah Makan Khas Sunda Bale Gazeeboe sangat terkenal dengan masakan Sunda yang lezatnya luar biasa. Mulai dari ikan bakar, lalapan, hingga sayur asemnya, semuanya memukau lidah kita. Jadi, bagi kamu yang sangat menyukai kuliner Sunda, tinggal datang ke Bale Gazeeboe untuk menikmati hidangan Sunda yang autentik.","{'lat':-6.889501126514835, 'lng':107.61870317206555}",-6.889501127,107.6187032,https://maps.app.goo.gl/2fZrDqj92TWoWS899,https://lh5.googleusercontent.com/p/AF1QipPjbHf0ADwrFVOu_7uel1aT8-qFtxeC7QTBIxXU=w122-h92-k-no
62,Royal Dynasty Restaurant,4.6,Chinese,"Andir, Kota Bandung",Destinasi penuh cahaya dengan suasana kontemporer yang menyajikan masakan tradisional China.,"{'lat':-6.9129319357626615, 'lng':107.59383697926557}",-6.912931936,107.593837,https://maps.app.goo.gl/q3HuALTfusgqnToC9,https://lh5.googleusercontent.com/p/AF1QipOXRTgkbar6_x9jxr0TfLUdrYGBly_Vkchgl2EZ=w122-h92-k-no
63,Warung Taru,4.3,Sundanese,"Coblong, Kota Bandung","Warung Taru menyajikan hidangan standar sarapan Indonesia seperti nasi uduk, nasi kuning, dan roti bakar. Namun, yang membuatnya istimewa adalah pemandangannya yang khas Bandung. Menikmati teh hangat di pagi hari sambil melihat perbukitan dapat menambah kebijaksanaan dan kesenangan pada pengalaman makan Anda.","{'lat':-6.8518420447829484, 'lng':107.61870317206555}",-6.851842045,107.6187032,https://maps.app.goo.gl/5zDDYTp4fRF4hZhW8,https://lh5.googleusercontent.com/p/AF1QipPiDZUdjzOIpImpCYl7-98hWvow5dHELmAe513z=w163-h92-k-no
64,Jiganasuki,4.6,Japanese,"Sukajadi, Kota Bandung","Restoran luas untuk makan daging bakar, hot pot & sushi sepuasnya di tempat bernuansa santai.","{'lat':-6.8723456925124395, 'lng':107.59552282284523}",-6.872345693,107.5955228,https://maps.app.goo.gl/56BApsPMPvGWxNXA8,https://lh5.googleusercontent.com/p/AF1QipMAdiBDQeP4lCcFffZub8D4gT8ECO_BIGPd95OS=w122-h92-k-no
65,Hong Sin Restaurant,4.2,Chinese,"Sumur Bandung, Kota Bandung","Bubur Hong Sin merupakan favorit di Kota Bandung, terkenal sebagai bubur malam karena buka pada malam hari. Ini merupakan sajian dari Restoran Hong Sin yang mengkhususkan diri dalam menyajikan Chinese Food. Bubur di Rumah Makan Hong Sin memiliki banyak pilihan, termasuk bubur ayam, bubur ikan, bubur sapi, bubur babi, bubur tirem, bubur pie tan, dan bubur samkitie.","{'lat':-6.90791114572921, 'lng':107.60479496253335}",-6.907911146,107.604795,https://maps.app.goo.gl/5EDt4QM872v2q6JJ6,https://lh5.googleusercontent.com/p/AF1QipMr5klPuls1Sol_4gygfBVWTShv81pjW9lTjzg-=w122-h92-k-no
66,Imperial Chinese Restaurant,4.5,Chinese,"Sumur Bandung, Kota Bandung","Restoran ini menawarkan menu dari negara yang identik dengan bambu dan panda. Makanan Cina yang kaya rasa dan lezat memberikan pengalaman seolah-olah Anda sedang mengunjungi negara tersebut. Harga menu makanan di sini relatif terjangkau, tergantung pada set menu yang Anda pesan. Ruang yang luas memberikan suasana yang nyaman, membuat Anda betah untuk berlama-lama di sini.","{'lat':-6.908747947770828, 'lng':107.6090095714825}",-6.908747948,107.6090096,https://maps.app.goo.gl/JEjxMU5Hq2iJJAtR6,https://lh5.googleusercontent.com/p/AF1QipNes-e3v8U9bhbcxLxKqXuA8WWSH302AtMtkoYI=w122-h92-k-no
67,Ahong Restaurant,4.5,Chinese,"Cicendo, Kota Bandung","Ahong Restaurant menyajikan beragam menu kuliner Tionghoa yang lezat, dengan gaya sajian khas yang dapat dinikmati. Restoran ini merupakan alternatif yang baik terutama karena lokasinya yang dekat dengan Stasiun Bandung. Selain menawarkan hidangan yang cocok sebagai comfort food, Ahong Restaurant juga menyajikan menu dengan porsi yang cukup besar. Dengan begitu, Anda bisa menikmati hidangan mereka sambil berbagi bersama teman atau keluarga.","{'lat':-6.902890302391534, 'lng':107.59678720552999}",-6.902890302,107.5967872,https://maps.app.goo.gl/zjTDS2xB9hbwNtNA9,https://lh5.googleusercontent.com/p/AF1QipOVt_shpDmR091MmuEGvUNupAfO0bpGBc-QOwGv=w163-h92-k-no
68,Giggle Box BIP - Bandung Indah Plaza (Bandung),4.3,Cafe,"Bandung Wetan, Kota Bandung","Menu di sini mencakup hidangan Western, Asia, dan Indonesian Food, baik itu untuk aneka snack, main course, dessert, maupun beragam minuman. Harga yang ditawarkan juga cukup ramah di kantong. Menurut ulasan pengunjung, selain menu yang beragam, tempat ini juga sangat cocok untuk bersantai sambil berburu foto dengan latar interior yang sangat instagramable.","{'lat':-6.898287815871483, 'lng':107.61027395416725}",-6.898287816,107.610274,https://maps.app.goo.gl/asxuWMSxq6H3GzR47,https://lh5.googleusercontent.com/p/AF1QipMNaa8JK9I84tsp20K1juO4UvFEdQh1SHc2rk4d=w194-h92-k-no
69,May Star Restaurant 23 Paskal,4.4,Chinese,"Andir, Kota Bandung","Ini adalah sebuah restoran makanan Cina klasik yang berlokasi di 23 Paskal Shopping Center, Lantai 1, Jl. Pasir Kaliki No. 25 – 27, Pasir Kaliki, Bandung. Restoran ini menyajikan berbagai menu lezat seperti nasi hainam, dim sum, udang goreng mentega, dan ayam nanjing. Restoran ini juga memiliki suasana yang nyaman dan bersih, meskipun tampak kuno. Restoran ini buka setiap hari dari jam 10:00 sampai 22:00. Jika Anda suka makanan Cina yang enak dan terjangkau, Anda bisa mencoba restoran ini. ","{'lat':-6.904563922757771, 'lng':107.59594428374015}",-6.904563923,107.5959443,https://maps.app.goo.gl/WpeR8kBKbXhDWfUv6,https://lh5.googleusercontent.com/p/AF1QipPe90KIVtnAQzHHvf1ImLYzQHqlsDxFbRi_wQKV=w122-h92-k-no
70,BMC 1928,4.3,Indonesian,"Sumur Bandung, Kota Bandung","sebuah restoran legendaris di Bandung yang berdiri sejak tahun 1928. Restoran ini terkenal dengan produk-produk susunya, seperti susu murni, yogurt, puff soup cream, kefir, dan milkshake. Restoran ini juga menyajikan berbagai menu makanan, seperti nasi hainam, dim sum, udang goreng mentega, ayam nanjing, dan kota. Restoran ini memiliki suasana yang nyaman dan bersih, dengan nuansa klasik dan musik live di malam hari. Anda bisa menemukan restoran ini di Jalan Aceh No. 30, Bandung. Restoran ini buka setiap hari dari jam 09:00 sampai 23:00²?. Jika Anda ingin menikmati minuman susu dan makanan lezat di tempat bersejarah, Anda bisa mengunjungi restoran ini.","{'lat':-6.902053489988893, 'lng':107.58161461331304}",-6.90205349,107.5816146,https://maps.app.goo.gl/CJgvw6ubwrXydawr8,https://lh5.googleusercontent.com/p/AF1QipOWV1_ZYvXqqX1r2QW5Y2qy_uWHq2w66A6WX1UV=w122-h92-k-no
71,Hotin,4.4,Chinese,"Andir, Kota Bandung","sebuah restoran makanan Cina klasik di Bandung. Restoran ini menyajikan berbagai menu lezat seperti nasi hainam, dim sum, udang goreng mentega, dan ayam nanjing. Restoran ini juga memiliki suasana yang nyaman dan bersih, meskipun tampak kuno. Anda bisa menemukan restoran ini di Jalan Jendral Sudirman No. 178-180, Kebon Jeruk, Andir, Bandung","{'lat':-6.908747947770828, 'lng':107.5951013619503}",-6.908747948,107.5951014,https://maps.app.goo.gl/SMsLPSKXdXtaZDjT6,https://lh5.googleusercontent.com/p/AF1QipNnDCSqwuvYecExlDGbhoJHeBjdgmYFqE1qrTRS=w122-h92-k-no
72,Sunda Bambu restaurant,3.8,Sundanese,"Sukajadi, Kota Bandung","Ini adalah salah satu rumah makan Sunda yang populer dan terjangkau di kota kembang. Rumah makan ini menyajikan berbagai menu khas Sunda seperti gurame goreng, kangkung pedas, pepes jamur, dan nasi liwet. Rumah makan ini juga memiliki suasana yang nyaman dan unik, karena menggunakan alas daun dan piring kaleng sebagai alat makan. ","{'lat':-6.883224820135404, 'lng':107.58456483957744}",-6.88322482,107.5845648,https://maps.app.goo.gl/rWbue8nkC9XiNvWcA,https://lh5.googleusercontent.com/p/AF1QipOpRfsflshatpRaG0N0dc-CuBx8EPSxC0toML9b=w122-h92-k-no
73,Cuisine Momiji Cafe Bandung,4.3,Cafe,"Coblong, Kota Bandung","Cafe yang menyajikan makanan Jepang dengan harga terjangkau. Cafe ini berlokasi di Dago Yui Café, Jalan Badak Singa No. 2, Dago Bawah, Bandung. Cafe ini buka setiap hari dari jam 11:00 sampai 23:00. Beberapa menu yang populer di Cafe ini adalah suki, yaki udon, dan hotplate. Cafe ini memiliki suasana yang cozy dan bersih, dengan wifi, area merokok, dan parkir lot.","{'lat':-6.886572193870874, 'lng':107.61491002401132}",-6.886572194,107.61491,https://maps.app.goo.gl/rdG7DFFyWD5gW59y9,https://lh5.googleusercontent.com/p/AF1QipN7ELprdGuz2E6OSRBpv9NgMjkT5rBAGy9sTZRg=w137-h92-k-no
74,He Fu Restaurant,4.4,Chinese,"Andir, Kota Bandung","Tempatnya luas dengan dekorasi yang khas restoran Chinese Food, didominasi warna merah dan emas, menciptakan suasana meriah dan hangat. Ruang VIP yang tersedia dapat menampung hingga sekitar 40 orang. Pada dinding sebelah kanan, terdapat lukisan-lukisan artistik yang khas Cina, masing-masing dengan filosofi tersendiri. Keunikan ini membuat kita menyukai makanan Chinese karena selain enak dan menarik secara visual, setiap hidangan juga membawa filosofi yang mendalam. Pembahasan mengenai filosofi dalam hidangan Chinese Food sangatlah luas dan kompleks, menunjukkan betapa mendalamnya warisan budaya dalam setiap aspek kuliner mereka.","{'lat':-6.904982326924403, 'lng':107.59678720552999}",-6.904982327,107.5967872,https://maps.app.goo.gl/19gnNZ7i3WFEnL7s8,https://lh5.googleusercontent.com/p/AF1QipMsWJFjNPfq3sjPbt225c088FW7xoP2oKmspFPp=w138-h92-k-no
